NumeroCredito,NumeroCuota,CuotadelMes,AtrasoPago,CapitalPagado,InteresesPagados,IVA Pagado
300421,1,789.86,8,314.83,409.51,65.52
300421,2,639.82,8,320.31,275.44,44.07
300421,3,640.95,8,325.88,271.61,43.46
300421,4,642.09,2,331.55,267.71,42.83
300421,5,643.25,20,337.32,263.74,42.20
300421,6,644.44,15,343.19,259.70,41.55
300422,1,0.00,16,0.00,0.00,0.00
300422,2,0.00,4,0.00,0.00,0.00
300422,3,0.00,12,0.00,0.00,0.00
300422,4,0.00,15,0.00,0.00,0.00
300422,5,0.00,-2,0.00,0.00,0.00
300422,6,0.00,8,0.00,0.00,0.00
300422,7,0.00,-1,0.00,0.00,0.00
300422,8,0.00,16,0.00,0.00,0.00
300422,9,0.00,15,0.00,0.00,0.00
300422,10,0.00,20,0.00,0.00,0.00
300422,11,0.00,0,0.00,0.00,0.00
300422,12,0.00,11,0.00,0.00,0.00
300422,13,0.00,20,0.00,0.00,0.00
300423,1,660.34,14,362.14,257.07,41.13
300423,2,511.82,18,365.04,126.54,20.25
300423,3,512.42,15,367.98,124.52,19.92
300423,4,513.01,-4,370.93,122.48,19.60
300423,5,513.62,4,373.91,120.44,19.27
300423,6,514.22,13,376.92,118.37,18.94
300423,7,514.83,20,379.94,116.28,18.61
300423,8,515.45,20,382.99,114.19,18.27
300423,9,516.06,12,386.06,112.06,17.93
300423,10,516.69,17,389.17,109.93,17.59
300423,11,517.33,2,392.30,107.78,17.25
300423,12,517.96,18,395.45,105.62,16.90
300423,13,518.60,-1,398.62,103.43,16.55
300424,1,1811.23,0,923.15,765.59,122.49
300424,2,1560.73,20,939.21,535.79,85.73
300424,3,1564.03,2,955.56,524.55,83.93
300424,4,1567.39,20,972.19,513.10,82.10
300424,5,1570.80,13,989.10,501.46,80.23
300424,6,1574.28,20,1006.31,489.62,78.34
300425,1,1448.21,20,577.24,750.84,120.13
300425,2,1173.11,6,587.29,505.02,80.80
300425,3,1175.18,12,597.51,498.00,79.68
300425,4,1177.26,20,607.89,490.84,78.53
300425,5,1179.40,6,618.47,483.56,77.37
300425,6,1181.57,20,629.24,476.15,76.18
300426,1,1415.29,7,564.12,733.77,117.40
300426,2,1146.45,18,573.94,493.55,78.97
300426,3,1148.46,6,583.92,486.67,77.87
300426,4,1150.51,8,594.08,479.68,76.75
300426,5,1152.60,-4,604.42,472.57,75.61
300426,6,1154.72,4,614.93,465.33,74.45
300427,1,944.56,2,396.40,472.56,75.61
300427,2,671.12,10,399.58,234.09,37.45
300427,3,671.77,20,402.79,231.88,37.10
300427,4,669.75,0,403.35,229.66,36.75
300427,5,673.08,18,409.29,227.41,36.39
300427,6,673.74,10,412.57,225.15,36.02
300427,7,674.41,1,415.88,222.87,35.66
300427,8,675.08,10,419.22,220.57,35.29
300427,9,675.77,1,422.59,218.25,34.92
300427,10,676.45,10,425.99,215.92,34.55
300427,11,677.14,8,429.41,213.56,34.17
300427,12,677.84,10,432.86,211.19,33.79
300427,13,678.54,14,436.33,208.80,33.41
300428,1,1034.46,12,336.78,601.45,96.23
300428,2,686.16,13,339.49,298.86,47.82
300428,3,686.72,4,342.21,296.99,47.52
300428,4,687.27,6,344.96,295.10,47.22
300428,5,687.83,11,347.73,293.19,46.91
300428,6,688.40,15,350.52,291.27,46.60
300428,7,688.96,18,353.34,289.33,46.29
300428,8,689.53,-4,356.17,287.38,45.98
300428,9,690.11,19,359.03,285.41,45.67
300428,10,690.69,-2,361.91,283.43,45.35
300428,11,691.29,13,364.83,281.43,45.03
300428,12,691.88,14,367.76,279.41,44.71
300428,13,692.47,17,370.71,277.38,44.38
300429,1,2794.94,-3,1222.14,1355.86,216.94
300429,2,2472.42,2,1264.68,1041.15,166.58
300430,1,0.00,13,0.00,0.00,0.00
300430,2,0.00,18,0.00,0.00,0.00
300430,3,0.00,20,0.00,0.00,0.00
300430,4,0.00,7,0.00,0.00,0.00
300430,5,0.00,14,0.00,0.00,0.00
300430,6,0.00,14,0.00,0.00,0.00
300431,1,2520.10,0,1665.40,736.81,117.89
300431,2,2351.85,4,1723.35,541.81,86.69
300432,1,868.20,0,282.65,504.78,80.77
300432,2,575.88,18,284.92,250.83,40.13
300432,3,576.35,19,287.21,249.26,39.88
300432,4,576.81,10,289.51,247.67,39.63
300432,5,577.28,-1,291.84,246.06,39.37
300432,6,577.74,14,294.18,244.45,39.11
300432,7,578.23,6,296.55,242.83,38.85
300432,8,0.00,17,0.00,0.00,0.00
300432,9,0.00,6,0.00,0.00,0.00
300432,10,0.00,4,0.00,0.00,0.00
300432,11,0.00,20,0.00,0.00,0.00
300432,12,0.00,15,0.00,0.00,0.00
300432,13,0.00,13,0.00,0.00,0.00
300433,1,1883.45,-3,823.58,913.68,146.19
300433,2,1666.11,5,852.24,701.61,112.26
300434,0,0.00,2,0.00,0.00,0.00
300435,1,2494.66,14,1090.84,1210.19,193.63
300435,2,2206.77,2,1128.79,929.29,148.69
300436,1,3528.34,-3,2331.69,1031.60,165.06
300436,2,3292.79,12,2412.83,758.59,121.37
300437,1,1862.98,2,814.62,903.76,144.60
300437,2,1647.99,7,842.97,693.98,111.04
300438,1,443.29,16,144.32,257.74,41.24
300438,2,294.04,20,145.48,128.07,20.49
300438,3,294.27,0,146.64,127.27,20.36
300438,4,294.52,12,147.83,126.46,20.23
300438,5,294.75,3,149.01,125.64,20.10
300438,6,294.99,9,150.21,124.82,19.97
300438,7,295.24,-4,151.41,123.99,19.84
300438,8,295.48,6,152.63,123.15,19.70
300438,9,295.73,0,153.86,122.30,19.57
300438,10,295.97,10,155.09,121.45,19.43
300438,11,296.23,7,156.34,120.60,19.30
300438,12,296.48,13,157.59,119.73,19.16
300438,13,296.73,-3,158.85,118.86,19.02
300439,1,517.19,3,168.38,300.70,48.11
300439,2,343.05,4,169.73,149.42,23.91
300439,3,343.33,3,171.09,148.48,23.76
300439,4,0.00,16,0.00,0.00,0.00
300439,5,0.00,-5,0.00,0.00,0.00
300439,6,0.00,13,0.00,0.00,0.00
300439,7,0.00,-5,0.00,0.00,0.00
300439,8,0.00,-1,0.00,0.00,0.00
300439,9,0.00,15,0.00,0.00,0.00
300439,10,0.00,17,0.00,0.00,0.00
300439,11,0.00,-2,0.00,0.00,0.00
300439,12,0.00,0,0.00,0.00,0.00
300439,13,0.00,1,0.00,0.00,0.00
300440,0,0.00,18,0.00,0.00,0.00
300441,1,1843.22,16,734.69,955.63,152.90
300441,2,1493.09,3,747.47,642.78,102.84
300441,3,1495.71,16,760.48,633.82,101.41
300441,4,1498.38,3,773.70,624.72,99.96
300441,5,1501.10,9,787.18,615.46,98.47
300441,6,1503.87,-4,800.87,606.03,96.96
300442,1,1877.11,1,1240.47,548.82,87.81
300442,2,1751.79,10,1283.65,403.57,64.57
300443,1,868.20,16,282.65,504.78,80.77
300443,2,575.88,13,284.92,250.83,40.13
300443,3,576.35,18,287.21,249.26,39.88
300443,4,576.81,-1,289.51,247.67,39.63
300443,5,577.28,13,291.84,246.06,39.37
300443,6,577.74,8,294.18,244.45,39.11
300443,7,578.23,1,296.55,242.83,38.85
300443,8,578.70,-2,298.93,241.19,38.59
300443,9,579.19,6,301.33,239.54,38.33
300443,10,579.68,20,303.75,237.87,38.06
300443,11,580.17,-4,306.19,236.19,37.79
300443,12,580.66,17,308.64,234.50,37.52
300443,13,581.17,17,311.12,232.80,37.25
300444,1,2419.28,5,1598.77,707.33,113.17
300444,2,0.00,14,0.00,0.00,0.00
300445,1,868.20,13,282.65,504.78,80.77
300445,2,575.88,-3,284.92,250.83,40.13
300445,3,576.35,9,287.21,249.26,39.88
300445,4,576.81,16,289.51,247.67,39.63
300445,5,577.28,10,291.84,246.06,39.37
300445,6,577.74,15,294.18,244.45,39.11
300445,7,578.23,7,296.55,242.83,38.85
300445,8,578.70,-1,298.93,241.19,38.59
300445,9,579.19,4,301.33,239.54,38.33
300445,10,579.68,-4,303.75,237.87,38.06
300445,11,580.17,-5,306.19,236.19,37.79
300445,12,580.66,1,308.64,234.50,37.52
300445,13,581.17,11,311.12,232.80,37.25
300446,1,1034.46,-2,336.78,601.45,96.23
300446,2,686.16,3,339.49,298.86,47.82
300446,3,686.72,-2,342.21,296.99,47.52
300446,4,687.27,11,344.96,295.10,47.22
300446,5,687.83,7,347.73,293.19,46.91
300446,6,688.40,16,350.52,291.27,46.60
300446,7,688.96,11,353.34,289.33,46.29
300446,8,689.53,12,356.17,287.38,45.98
300446,9,690.11,0,359.03,285.41,45.67
300446,10,690.69,8,361.91,283.43,45.35
300446,11,691.29,19,364.83,281.43,45.03
300446,12,691.88,8,367.76,279.41,44.71
300446,13,0.00,6,0.00,0.00,0.00
300447,1,3645.67,2,1594.15,1768.56,282.97
300447,2,3224.97,12,1649.62,1358.06,217.29
300448,1,2439.43,8,1311.17,972.64,155.62
300448,2,2211.12,16,1356.80,736.48,117.84
300449,1,2612.65,-1,1142.43,1267.42,202.79
300449,2,2311.15,10,1182.19,973.25,155.72
300450,1,0.00,14,0.00,0.00,0.00
300450,2,0.00,12,0.00,0.00,0.00
300451,1,910.36,-4,499.25,354.40,56.70
300451,2,705.62,4,503.26,174.45,27.91
300451,3,706.44,12,507.31,171.66,27.47
300451,4,707.24,4,511.37,168.85,27.02
300451,5,708.08,8,515.48,166.03,26.56
300451,6,708.92,3,519.63,163.18,26.11
300451,7,709.76,-2,523.79,160.31,25.65
300451,8,710.61,3,528.00,157.41,25.19
300451,9,711.46,17,532.24,154.50,24.72
300451,10,712.32,12,536.52,151.56,24.25
300451,11,713.20,15,540.83,148.60,23.78
300451,12,714.07,-4,545.17,145.60,23.30
300451,13,714.96,-3,549.55,142.60,22.82
300452,1,0.00,2,0.00,0.00,0.00
300452,2,0.00,4,0.00,0.00,0.00
300453,1,946.38,10,471.35,409.51,65.52
300453,2,796.89,6,479.55,273.57,43.77
300453,3,798.58,8,487.89,267.83,42.85
300453,4,0.00,2,0.00,0.00,0.00
300453,5,0.00,9,0.00,0.00,0.00
300453,6,0.00,17,0.00,0.00,0.00
300454,1,3402.61,2,1487.86,1650.64,264.10
300454,2,3009.95,0,1539.64,1267.51,202.80
300455,1,827.58,5,453.86,322.18,51.55
300455,2,0.00,10,0.00,0.00,0.00
300455,3,0.00,11,0.00,0.00,0.00
300455,4,0.00,-2,0.00,0.00,0.00
300455,5,0.00,-3,0.00,0.00,0.00
300455,6,0.00,6,0.00,0.00,0.00
300455,7,0.00,-2,0.00,0.00,0.00
300455,8,0.00,-5,0.00,0.00,0.00
300455,9,0.00,15,0.00,0.00,0.00
300455,10,0.00,11,0.00,0.00,0.00
300455,11,0.00,6,0.00,0.00,0.00
300455,12,0.00,10,0.00,0.00,0.00
300455,13,0.00,9,0.00,0.00,0.00
300456,1,1883.45,0,823.58,913.68,146.19
300456,2,1666.11,-5,852.24,701.61,112.26
300457,1,3402.61,6,1487.86,1650.64,264.10
300457,2,3009.95,-1,1539.64,1267.51,202.80
300458,1,683.46,-4,222.51,397.37,63.58
300458,2,453.34,12,224.30,197.45,31.59
300458,3,453.70,-4,226.10,196.21,31.39
300458,4,454.06,-2,227.91,194.96,31.19
300458,5,454.44,12,229.74,193.71,30.99
300458,6,0.00,4,0.00,0.00,0.00
300458,7,0.00,15,0.00,0.00,0.00
300458,8,0.00,15,0.00,0.00,0.00
300458,9,0.00,0,0.00,0.00,0.00
300458,10,0.00,14,0.00,0.00,0.00
300458,11,0.00,12,0.00,0.00,0.00
300458,12,0.00,12,0.00,0.00,0.00
300459,1,812.78,4,264.61,472.56,75.61
300459,2,539.13,11,266.73,234.82,37.57
300459,3,539.55,5,268.88,233.34,37.33
300459,4,539.99,-4,271.03,231.86,37.10
300459,5,540.43,5,273.21,230.36,36.86
300459,6,540.86,4,275.40,228.85,36.62
300459,7,541.32,19,277.61,227.33,36.37
300459,8,541.77,18,279.85,225.80,36.13
300459,9,542.22,0,282.09,224.25,35.88
300459,10,542.67,10,284.36,222.68,35.63
300459,11,543.13,1,286.64,221.12,35.38
300459,12,543.59,7,288.94,219.53,35.12
300460,1,1459.10,0,726.71,631.37,101.02
300460,2,1228.63,-3,739.36,421.79,67.49
300460,3,1231.22,11,752.22,412.93,66.07
300460,4,1233.87,8,765.32,403.93,64.63
300460,5,1236.55,17,778.63,394.76,63.16
300460,6,1239.28,8,792.18,385.43,61.67
300461,1,1514.05,-2,603.48,784.97,125.60
300461,2,1226.44,5,613.98,527.98,84.48
300461,3,1228.60,9,624.66,520.64,83.30
300461,4,1230.79,9,635.53,513.15,82.10
300461,5,1233.01,11,646.59,505.54,80.89
300461,6,1235.29,-3,657.85,497.80,79.65
300462,1,1448.21,6,577.24,750.84,120.13
300462,2,1173.11,-1,587.29,505.02,80.80
300462,3,0.00,19,0.00,0.00,0.00
300462,4,0.00,-1,0.00,0.00,0.00
300462,5,0.00,2,0.00,0.00,0.00
300462,6,0.00,16,0.00,0.00,0.00
300463,1,849.71,9,276.63,494.04,79.05
300463,2,563.63,4,278.85,245.49,39.28
300463,3,564.08,10,281.10,243.95,39.03
300463,4,564.54,19,283.35,242.40,38.78
300463,5,565.00,2,285.63,240.83,38.53
300463,6,565.46,15,287.92,239.25,38.28
300463,7,565.93,5,290.24,237.66,38.03
300463,8,566.40,4,292.57,236.06,37.77
300463,9,566.86,1,294.92,234.44,37.51
300463,10,567.35,19,297.28,232.81,37.25
300463,11,567.83,4,299.67,231.16,36.99
300463,12,568.31,16,302.08,229.52,36.72
300464,1,1108.37,-1,360.84,644.42,103.11
300464,2,735.19,12,363.74,320.22,51.23
300464,3,735.77,6,366.66,318.20,50.91
300464,4,736.36,10,369.60,316.18,50.59
300464,5,736.97,3,372.57,314.13,50.26
300464,6,737.57,11,375.56,312.07,49.93
300464,7,738.18,1,378.58,310.00,49.60
300464,8,738.80,7,381.62,307.91,49.27
300464,9,739.40,11,384.68,305.80,48.93
300464,10,740.04,-5,387.77,303.67,48.59
300464,11,740.66,-2,390.89,301.53,48.24
300464,12,741.30,-3,394.03,299.37,47.90
300465,1,2321.50,6,1450.53,750.84,120.13
300465,2,2049.47,8,1475.76,494.57,79.13
300465,3,2054.65,14,1501.44,476.90,76.30
300465,4,2059.92,19,1527.57,458.92,73.43
300465,5,2065.27,0,1554.15,440.63,70.50
300465,6,2070.73,-4,1581.19,422.02,67.52
300466,1,2673.41,14,1169.01,1296.90,207.50
300466,2,2364.91,16,1209.69,995.88,159.34
300467,1,855.18,17,468.99,332.92,53.27
300467,2,662.85,18,472.76,163.87,26.22
300467,3,663.61,6,476.55,161.26,25.80
300467,4,664.37,0,480.38,158.62,25.38
300467,5,665.17,6,484.24,155.97,24.96
300467,6,665.95,-5,488.13,153.30,24.53
300467,7,666.74,10,492.05,150.59,24.09
300467,8,667.54,6,496.00,147.87,23.66
300467,9,668.34,4,499.98,145.14,23.22
300467,10,669.15,-2,504.00,142.37,22.78
300467,11,669.96,10,508.04,139.58,22.33
300467,12,670.79,4,512.12,136.78,21.89
300468,1,461.76,17,150.33,268.47,42.96
300468,2,306.29,10,151.54,133.41,21.35
300468,3,306.54,17,152.75,132.57,21.21
300468,4,306.78,20,153.98,131.73,21.08
300468,5,307.03,18,155.22,130.87,20.94
300468,6,307.28,14,156.46,130.01,20.80
300468,7,307.54,-4,157.72,129.15,20.66
300468,8,307.80,3,158.99,128.28,20.53
300468,9,308.06,-4,160.27,127.40,20.38
300468,10,308.32,1,161.55,126.52,20.24
300468,11,0.00,14,0.00,0.00,0.00
300468,12,0.00,0,0.00,0.00,0.00
300469,1,1792.84,15,734.69,912.20,145.95
300469,2,0.00,12,0.00,0.00,0.00
300469,3,0.00,16,0.00,0.00,0.00
300469,4,0.00,5,0.00,0.00,0.00
300469,5,0.00,13,0.00,0.00,0.00
300469,6,0.00,12,0.00,0.00,0.00
300470,1,1008.98,5,423.43,504.78,80.77
300470,2,716.88,-1,426.83,250.05,40.01
300470,3,717.57,9,430.25,247.69,39.63
300470,4,718.27,17,433.71,245.32,39.25
300470,5,718.97,-1,437.19,242.92,38.87
300470,6,719.68,1,440.70,240.50,38.48
300470,7,720.40,7,444.24,238.07,38.09
300470,8,721.13,17,447.81,235.61,37.70
300470,9,721.85,3,451.41,233.14,37.30
300470,10,722.57,7,455.03,230.64,36.90
300470,11,723.31,16,458.68,228.12,36.50
300470,12,724.05,2,462.37,225.59,36.09
300471,1,1546.96,15,616.60,802.04,128.33
300471,2,1253.10,18,627.33,539.46,86.31
300471,3,1255.31,2,638.24,531.95,85.11
300471,4,1257.55,3,649.35,524.31,83.89
300471,5,0.00,-4,0.00,0.00,0.00
300472,0,0.00,-5,0.00,0.00,0.00
300473,1,3402.61,8,1487.86,1650.64,264.10
300473,2,3009.95,18,1539.64,1267.51,202.80
300474,1,855.18,5,468.99,332.92,53.27
300474,2,662.85,8,472.76,163.87,26.22
300474,3,663.61,-2,476.55,161.26,25.80
300474,4,664.37,-1,480.38,158.62,25.38
300474,5,665.17,-3,484.24,155.97,24.96
300474,6,665.95,-4,488.13,153.30,24.53
300474,7,666.74,-2,492.05,150.59,24.09
300474,8,667.54,16,496.00,147.87,23.66
300474,9,668.34,3,499.98,145.14,23.22
300474,10,669.15,11,504.00,142.37,22.78
300474,11,669.96,18,508.04,139.58,22.33
300474,12,670.79,9,512.12,136.78,21.89
300475,1,2673.41,5,1169.01,1296.90,207.50
300475,2,0.00,-4,0.00,0.00,0.00
300476,1,2841.45,17,1527.25,1132.93,181.27
300476,2,2575.50,-3,1580.40,857.85,137.26
300477,1,3206.60,14,2038.32,1007.14,161.14
300477,2,2879.96,-5,2073.78,694.98,111.20
300477,3,2887.25,4,2109.87,670.15,107.22
300477,4,0.00,18,0.00,0.00,0.00
300477,5,0.00,3,0.00,0.00,0.00
300477,6,0.00,-4,0.00,0.00,0.00
300478,1,2439.43,6,1311.17,972.64,155.62
300478,2,2211.12,-3,1356.80,736.48,117.84
300479,1,1222.46,16,608.85,528.97,84.64
300479,2,1029.36,16,619.44,353.38,56.54
300479,3,1031.53,3,630.22,345.96,55.35
300479,4,1033.75,7,641.19,338.41,54.15
300479,5,1036.01,9,652.35,330.74,52.92
300480,0,0.00,-5,0.00,0.00,0.00
300481,1,1213.85,12,665.69,472.56,75.61
300481,2,940.86,13,671.04,232.60,37.22
300481,3,941.94,8,676.42,228.89,36.62
300481,4,943.04,13,681.86,225.15,36.02
300481,5,944.14,-5,687.34,221.38,35.42
300481,6,945.25,18,692.85,217.58,34.81
300481,7,946.38,2,698.42,213.76,34.20
300481,8,947.51,20,704.03,209.90,33.58
300481,9,948.66,18,709.69,206.01,32.96
300481,10,949.81,5,715.39,202.09,32.33
300481,11,950.96,-1,721.13,198.13,31.70
300481,12,952.13,9,726.92,194.14,31.06
300482,1,1194.58,-4,608.85,504.93,80.79
300482,2,0.00,5,0.00,0.00,0.00
300482,3,0.00,18,0.00,0.00,0.00
300482,4,0.00,3,0.00,0.00,0.00
300482,5,0.00,10,0.00,0.00,0.00
300483,1,3125.04,15,2065.17,913.68,146.19
300483,2,2916.41,16,2137.04,671.87,107.50
300484,1,3326.63,15,1788.03,1326.38,212.22
300484,2,0.00,18,0.00,0.00,0.00
300485,1,4065.97,-2,2185.42,1621.17,259.39
300485,2,3685.41,1,2261.47,1227.54,196.41
300486,1,3402.61,19,1487.86,1650.64,264.10
300486,2,3009.63,0,1539.31,1267.51,202.80
300487,1,2673.41,19,1169.01,1296.90,207.50
300487,2,0.00,4,0.00,0.00,0.00
300488,1,2126.52,20,929.86,1031.60,165.06
300488,2,1881.13,15,962.22,792.16,126.75
300489,1,665.46,10,279.27,332.92,53.27
300489,2,472.81,-5,281.51,164.91,26.39
300489,3,473.27,2,283.77,163.36,26.14
300489,4,473.73,16,286.05,161.79,25.89
300489,5,474.20,18,288.35,160.21,25.63
300489,6,474.66,7,290.66,158.62,25.38
300489,7,475.13,17,292.99,157.01,25.12
300489,8,475.60,8,295.35,155.39,24.86
300489,9,476.08,3,297.72,153.76,24.60
300489,10,476.57,8,300.11,152.12,24.34
300489,11,477.06,-2,302.52,150.46,24.07
300489,12,477.54,18,304.95,148.78,23.81
300490,1,1734.66,12,863.69,750.84,120.13
300490,2,1461.11,20,879.26,501.59,80.25
300490,3,1463.78,5,894.15,491.06,78.57
300490,4,1467.33,-3,910.13,480.35,76.86
300490,5,1470.52,17,925.95,469.45,75.11
300491,1,0.00,17,0.00,0.00,0.00
300491,2,0.00,-1,0.00,0.00,0.00
300492,1,1792.84,15,734.69,912.20,145.95
300492,2,1493.09,9,747.47,642.78,102.84
300492,3,1495.71,-1,760.48,633.82,101.41
300492,4,1498.38,4,773.70,624.72,99.96
300492,5,1501.10,2,787.18,615.46,98.47
300493,1,1288.08,18,540.56,644.42,103.11
300493,2,915.19,-4,544.89,319.22,51.07
300493,3,916.08,11,549.27,316.21,50.59
300493,4,916.96,15,553.69,313.17,50.11
300493,5,917.86,14,558.13,310.11,49.62
300493,6,918.76,7,562.61,307.03,49.12
300493,7,919.69,4,567.13,303.92,48.63
300493,8,920.59,7,571.68,300.79,48.13
300493,9,0.00,-4,0.00,0.00,0.00
300493,10,0.00,-1,0.00,0.00,0.00
300493,11,0.00,10,0.00,0.00,0.00
300493,12,0.00,-1,0.00,0.00,0.00
300494,1,1008.98,1,423.43,504.78,80.77
300494,2,716.88,18,426.83,250.05,40.01
300494,3,717.57,9,430.25,247.69,39.63
300494,4,718.27,12,433.71,245.32,39.25
300494,5,718.97,13,437.19,242.92,38.87
300494,6,719.68,1,440.70,240.50,38.48
300494,7,720.40,7,444.24,238.07,38.09
300494,8,721.13,2,447.81,235.61,37.70
300494,9,721.85,8,451.41,233.14,37.30
300494,10,722.57,2,455.03,230.64,36.90
300494,11,723.31,-5,458.68,228.12,36.50
300494,12,724.05,4,462.37,225.59,36.09
300495,1,3402.61,0,1487.86,1650.64,264.10
300495,2,3009.95,10,1539.64,1267.51,202.80
300496,1,0.00,7,0.00,0.00,0.00
300496,2,0.00,2,0.00,0.00,0.00
300497,0,0.00,-1,0.00,0.00,0.00
300498,1,812.78,10,264.61,472.56,75.61
300498,2,539.13,3,266.73,234.82,37.57
300498,3,539.55,10,268.88,233.34,37.33
300498,4,539.99,8,271.03,231.86,37.10
300498,5,540.43,5,273.21,230.36,36.86
300498,6,540.86,0,275.40,228.85,36.62
300498,7,541.32,10,277.61,227.33,36.37
300498,8,541.77,-3,279.85,225.80,36.13
300498,9,542.22,-3,282.09,224.25,35.88
300498,10,542.67,5,284.36,222.68,35.63
300498,11,543.13,6,286.64,221.12,35.38
300498,12,543.59,10,288.94,219.53,35.12
300499,0,0.00,0,0.00,0.00,0.00
300500,1,1472.66,12,603.48,749.29,119.89
300500,2,1226.44,6,613.98,527.98,84.48
300500,3,1228.60,19,624.66,520.64,83.30
300500,4,1230.79,14,635.53,513.15,82.10
300500,5,1233.01,7,646.59,505.54,80.89
300501,1,1792.84,3,734.69,912.20,145.95
300501,2,1493.09,13,747.47,642.78,102.84
300501,3,0.00,19,0.00,0.00,0.00
300501,4,0.00,12,0.00,0.00,0.00
300501,5,0.00,20,0.00,0.00,0.00
300502,1,1020.28,-5,406.67,528.97,84.64
300502,2,0.00,13,0.00,0.00,0.00
300502,3,0.00,-2,0.00,0.00,0.00
300502,4,0.00,10,0.00,0.00,0.00
300502,5,0.00,2,0.00,0.00,0.00
300503,1,1607.64,3,1021.92,504.93,80.79
300503,2,0.00,14,0.00,0.00,0.00
300503,3,0.00,6,0.00,0.00,0.00
300503,4,0.00,3,0.00,0.00,0.00
300503,5,0.00,14,0.00,0.00,0.00
300504,1,1120.46,16,459.15,570.10,91.22
300504,2,933.13,1,467.14,401.71,64.27
300504,3,934.77,19,475.27,396.12,63.38
300504,4,936.43,7,483.54,390.43,62.47
300504,5,0.00,13,0.00,0.00,0.00
300505,1,2716.46,8,1205.68,1302.40,208.38
300505,2,2439.09,0,1247.63,1027.12,164.34
300506,1,443.29,19,144.32,257.74,41.24
300506,2,294.04,12,145.48,128.07,20.49
300506,3,294.27,-3,146.64,127.27,20.36
300506,4,294.52,1,147.83,126.46,20.23
300506,5,294.75,16,149.01,125.64,20.10
300506,6,0.00,7,0.00,0.00,0.00
300506,7,0.00,4,0.00,0.00,0.00
300506,8,0.00,15,0.00,0.00,0.00
300506,9,0.00,4,0.00,0.00,0.00
300506,10,0.00,-4,0.00,0.00,0.00
300506,11,0.00,14,0.00,0.00,0.00
300506,12,0.00,17,0.00,0.00,0.00
300507,1,662.05,-4,363.08,257.74,41.24
300507,2,513.15,17,365.99,126.86,20.30
300507,3,513.75,14,368.93,124.84,19.97
300507,4,514.34,16,371.89,122.80,19.65
300507,5,514.93,11,374.87,120.74,19.32
300507,6,515.55,6,377.89,118.67,18.99
300507,7,516.15,2,380.92,116.59,18.65
300507,8,516.77,15,383.98,114.48,18.32
300507,9,517.40,15,387.06,112.36,17.98
300507,10,518.03,3,390.18,110.22,17.64
300507,11,518.65,12,393.30,108.06,17.29
300507,12,519.29,5,396.46,105.89,16.94
300508,1,4089.52,-3,2225.15,1607.21,257.15
300508,2,3752.42,7,2302.58,1249.86,199.98
300509,1,0.00,10,0.00,0.00,0.00
300509,2,0.00,17,0.00,0.00,0.00
300509,3,0.00,2,0.00,0.00,0.00
300509,4,0.00,19,0.00,0.00,0.00
300509,5,0.00,20,0.00,0.00,0.00
300510,1,5651.55,3,2225.15,2953.79,472.61
300510,2,3752.42,1,2302.58,1249.86,199.98
300511,1,1448.21,7,577.24,750.84,120.13
300511,2,0.00,5,0.00,0.00,0.00
300511,3,0.00,6,0.00,0.00,0.00
300511,4,0.00,4,0.00,0.00,0.00
300511,5,0.00,-1,0.00,0.00,0.00
300512,1,0.00,-4,0.00,0.00,0.00
300512,2,0.00,4,0.00,0.00,0.00
300513,1,662.05,17,363.08,257.74,41.24
300513,2,513.15,1,365.99,126.86,20.30
300513,3,513.75,4,368.93,124.84,19.97
300513,4,514.34,-4,371.89,122.80,19.65
300513,5,514.93,20,374.87,120.74,19.32
300513,6,515.55,13,377.89,118.67,18.99
300513,7,516.15,12,380.92,116.59,18.65
300513,8,516.77,-4,383.98,114.48,18.32
300513,9,517.40,17,387.06,112.36,17.98
300513,10,518.03,17,390.18,110.22,17.64
300513,11,518.65,6,393.30,108.06,17.29
300513,12,519.29,2,396.46,105.89,16.94
300514,1,572.61,11,186.42,332.92,53.27
300514,2,379.82,10,187.92,165.43,26.47
300514,3,380.12,14,189.42,164.40,26.30
300514,4,380.42,10,190.94,163.34,26.14
300514,5,380.74,4,192.49,162.29,25.97
300514,6,381.04,10,194.03,161.22,25.80
300514,7,381.36,9,195.58,160.15,25.62
300514,8,381.68,9,197.15,159.07,25.45
300514,9,382.00,11,198.74,157.99,25.28
300514,10,382.33,2,200.34,156.89,25.10
300514,11,382.64,12,201.95,155.77,24.92
300514,12,382.97,8,203.57,154.66,24.75
300515,1,2149.54,1,923.15,1057.23,169.16
300515,2,1560.73,12,939.21,535.79,85.73
