credito_id,precio,enganche_porcentaje,tasa_interes_anual,plazo_meses,fecha_inicio,max_atraso_dias,supera_90_dias,credito_vigente,edad,estado_civil,estado_civil_binario,vivienda_no_propia,tipo_vivienda_binario,ingresos_mensuales,gastos_mensuales,dependientes_economicos,escolaridad_licenciatura,credito_max_otorgado,creditos_activos,atraso_max_otras_instituciones,score_crediticio
3663,34000,0.3,60,12,13/03/2023,123,1,0,34,casado,1,0,0,24348.39620429717,17796.463073316783,2,1,,,,
3664,34000,0.2,120,24,20/09/2022,44,1,0,57,soltero,0,1,1,7454.735367629146,7454.735367629146,4,0,,,,
3665,34000,0.1,80,18,13/06/2023,24,0,1,51,casado,1,0,0,42452.05115246423,30240.959840158946,3,0,6853.296436430875,1,35,577
3666,45000,0.2,80,18,17/11/2022,39,0,0,42,soltero,1,0,0,38196.131205617836,15307.108443929616,2,0,24735.44890323184,0,2,518
3667,45000,0.1,80,18,07/05/2023,40,0,1,48,union libre,0,0,1,24902.065671051132,13061.18399077271,1,0,38679.558810018956,2,2,482
3668,60000,0.1,60,6,18/11/2022,33,1,0,52,divorciado,1,0,0,33184.454322735226,15617.772257949868,0,1,,,,
3669,22000,0.3,80,12,19/12/2022,25,1,0,51,union libre,1,1,1,5000,5000,2,0,,,,
3670,15000,0.3,60,12,18/12/2022,26,0,0,53,union libre,1,0,0,30843.173224571095,20141.42859593763,0,0,,,,
3671,15000,0.1,120,18,22/06/2023,42,1,1,59,union libre,1,0,1,44379.285510955015,38485.41626133514,3,1,,,,
3672,45000,0.3,60,18,11/03/2023,5,1,1,42,divorciado,0,0,0,22077.906949704382,18626.626917744605,1,0,,,,
3673,45000,0.3,80,18,28/10/2022,46,0,0,56,union libre,1,0,1,43702.04646324788,19020.580528601957,1,0,23643.65866587381,4,11,715
3674,34000,0.2,80,6,14/01/2023,20,1,0,29,casado,1,1,1,14989.91566414313,7689.242398,0,0,31203.549463695068,1,52,536
3675,45000,0.4,60,24,17/07/2022,161,0,0,64,casado,0,0,0,29678.590882783694,17216.845681079874,1,1,,,,
3676,60000,0.2,80,12,27/11/2022,151,1,0,30,soltero,1,0,1,5000,5000,2,1,,,,
3677,45000,0.3,80,24,05/10/2022,44,1,1,44,soltero,1,1,1,9169.821463617292,8693.654032,1,0,74483.65349611793,1,41,673
3678,15000,0.1,60,6,09/02/2023,13,0,0,39,divorciado,1,0,0,40106.10977976333,28820.778486246236,2,0,84551.53274248066,0,12,600
3679,15000,0.3,120,12,06/09/2022,58,0,0,38,union libre,1,0,0,13590.033394472764,9584.118661,2,0,,,,
3680,50000,0.1,120,6,10/12/2022,34,0,0,52,soltero,1,0,0,15555.51838740115,11628.319909914833,1,0,57440.06792582408,3,12,545
3681,22000,0.4,80,12,19/05/2023,8,0,0,27,soltero,1,0,0,36289.195794375424,19636.873405216043,1,1,,,,
3682,15000,0.1,80,6,10/05/2023,37,1,0,50,casado,1,0,1,27200.63497552219,17862.93556120442,3,1,65847.40135341889,0,52,660
3683,50000,0.3,80,6,17/02/2023,39,0,0,33,soltero,1,0,0,60226.250493589876,41272.73352124645,0,0,8165.762813522972,2,21,589
3684,50000,0.1,80,18,15/02/2023,47,1,0,48,casado,1,0,0,8102.219993774124,6782.956991263557,2,1,107121.56288123225,1,86,549
3685,45000,0.3,80,24,09/12/2022,57,0,1,39,soltero,1,0,0,26293.87145636225,18709.31997977929,1,0,82687.87508341268,2,11,636
3686,45000,0.3,60,12,24/03/2023,95,0,0,41,casado,0,0,0,42473.80570727339,13115.008205664224,2,0,76575.10784703972,1,42,534
3687,22000,0.4,60,18,22/11/2022,11,0,0,33,casado,0,0,0,38558.813905786286,26946.053778138605,1,0,46973.44520590729,1,5,696
3688,60000,0.1,60,18,28/01/2023,93,0,0,33,union libre,0,1,1,26126.246685298374,17973.655230928623,0,1,94541.78547284399,1,36,606
3689,15000,0.3,120,6,03/09/2022,41,1,0,56,divorciado,1,1,1,14721.018919249298,9279.559851316248,4,1,,,,
3690,60000,0.3,120,6,17/04/2023,0,1,0,56,casado,1,0,0,9235.112897,9235.112897,0,0,,,,
3691,50000,0.4,80,24,02/01/2023,59,0,1,32,union libre,1,1,1,12659.079360223765,5152.204880202722,0,0,,,,
3692,45000,0.4,80,18,26/05/2023,36,0,1,29,divorciado,1,0,0,27972.97209,16451.36136971543,1,0,,,,
3693,50000,0.3,120,24,26/05/2023,57,0,1,47,divorciado,1,1,1,52839.66771070155,34361.28650775598,4,0,45299.522940992225,0,27,706
3694,60000,0.2,80,24,06/10/2022,92,1,1,49,divorciado,1,1,1,10807.440448036952,10807.440448036952,0,1,,,,
3695,45000,0.4,120,18,27/07/2022,135,0,0,49,divorciado,1,0,1,8474.820477110665,6707.545548112716,1,0,,,,
3696,34000,0.2,120,12,04/11/2022,29,1,0,42,casado,1,0,1,9912.374004640944,5854.766296980497,1,1,38190.82950465107,2,117,680
3697,50000,0.3,120,18,23/08/2022,30,0,0,18,casado,0,0,0,37974.23013093696,20521.247929345584,1,0,78563.79978735972,0,7,688
3698,50000,0.4,80,12,09/09/2022,50,0,0,33,casado,1,0,0,36431.82701528322,26961.456360127842,2,0,89549.25679379705,1,11,385
3699,22000,0.4,80,18,09/07/2022,0,0,0,30,divorciado,1,0,1,49061.008898191416,28492.49015,1,0,82752.77655050818,2,39,520
3700,22000,0.3,60,6,15/07/2022,25,1,0,45,divorciado,0,1,1,34446.485317091676,29930.206443293104,1,0,,,,
3701,60000,0.2,120,12,22/08/2022,40,0,0,32,divorciado,1,0,0,34463.70480284569,17818.748226418757,0,1,81949.28803021956,0,76,750
3702,60000,0.4,60,24,30/03/2023,47,0,1,48,union libre,1,0,0,39758.29307764213,27738.395373738826,4,0,88362.69492741882,1,30,590
3703,22000,0.2,60,24,02/04/2023,20,0,1,36,casado,1,1,1,18759.212183436764,13788.48336015366,0,0,57734.51043872717,0,41,678
3704,60000,0.2,60,18,22/06/2023,9,0,1,41,casado,0,0,1,40338.92467238575,29173.90438896476,2,1,81965.33255,2,3,547
3705,34000,0.4,80,24,11/08/2022,41,0,0,41,soltero,1,1,1,28367.61195401268,20869.55631334835,3,0,,,,
3706,15000,0.4,80,24,11/12/2022,46,0,1,42,divorciado,1,0,0,42760.85751701142,17522.430804509717,0,0,,,,
3707,50000,0.4,60,6,11/07/2022,41,0,0,39,divorciado,1,0,1,36280.289272489266,18847.322404124538,0,0,9998.140554872334,1,44,436
3708,15000,0.1,80,6,29/04/2023,153,1,0,54,casado,1,0,1,15618.645926735604,9982.881899435593,1,1,105846.55641675636,2,13,544
3709,34000,0.3,60,6,07/08/2022,41,1,0,36,soltero,1,0,1,5000,4674.352944,2,1,23855.222157609838,0,39,656
3710,45000,0.2,60,6,07/12/2022,0,0,0,56,casado,1,0,0,22495.790022854268,12235.767349273874,2,0,31238.644485992736,1,35,558
3711,15000,0.1,120,18,09/12/2022,31,1,0,45,casado,1,0,1,22787.578705271757,20574.31124878392,3,1,,,,
3712,60000,0.1,60,18,29/09/2022,31,0,0,24,union libre,0,0,1,17759.189116388086,10583.68914928132,1,0,,,,
3713,50000,0.4,120,6,22/03/2023,153,0,0,42,casado,0,0,0,27707.018320932573,20140.85636342505,4,1,,,,
3714,34000,0.3,60,24,27/05/2023,31,0,1,29,casado,0,0,0,46315.086749682574,35597.40503,1,0,,,,
3715,34000,0.4,60,12,24/12/2022,34,0,0,47,divorciado,1,1,1,47623.54688812303,16348.576897546498,3,0,87193.69993,0,1,638
3716,60000,0.4,80,6,12/04/2023,169,0,0,66,divorciado,1,0,1,37172.599804901976,14163.949866335543,1,0,37904.67241168537,5,44,653
3717,45000,0.4,80,18,30/08/2022,168,0,0,30,casado,0,1,1,50449.20406046497,22471.12937689532,0,0,10247.509679518978,1,19,611
3718,45000,0.4,60,6,21/02/2023,149,1,0,49,casado,1,0,1,5000,5000,1,0,,,,
3719,50000,0.4,80,12,25/11/2022,0,0,0,18,divorciado,0,0,0,49463.007748928096,16365.55873108215,0,1,,,,
3720,45000,0.4,120,18,30/11/2022,165,1,0,50,casado,1,0,1,5000,4708.636275,0,0,51767.55222756222,0,39,459
3721,34000,0.2,120,24,14/04/2023,107,0,1,29,union libre,0,0,0,30150.546637195795,10006.79633341019,1,0,,,,
3722,15000,0.2,120,6,15/02/2023,34,0,0,32,divorciado,0,0,0,17806.83231,6752.634008840423,0,1,84337.33439321117,1,19,628
3723,50000,0.1,80,18,04/10/2022,28,0,0,26,soltero,0,0,1,41083.31970156401,20165.909018621704,1,0,,,,
3724,15000,0.3,120,18,04/07/2022,156,1,0,55,union libre,1,1,1,5000,5000,0,1,76114.18305666857,1,32,478
3725,34000,0.3,120,24,28/05/2023,23,0,1,52,union libre,1,0,1,5000,3703.7616848508346,1,1,47017.99474097986,2,8,475
3726,45000,0.3,60,18,06/04/2023,113,0,1,40,casado,0,0,0,20183.182461542783,15780.521720990235,4,0,,,,
3727,50000,0.1,60,12,26/05/2023,25,1,0,41,union libre,1,0,1,12832.968155921248,11484.182550403159,1,0,71032.68059080114,0,94,328
3728,60000,0.1,60,24,01/12/2022,31,1,1,68,divorciado,1,0,1,11335.94751970077,5486.5105668005235,0,0,,,,
3729,60000,0.1,120,24,28/06/2023,29,1,1,38,casado,1,0,1,13557.533195436612,11676.217308770058,1,1,,,,
3730,34000,0.4,60,24,12/10/2022,134,0,1,18,soltero,0,0,0,40309.58098600635,20995.53895458856,2,1,10579.256629753774,0,190,517
3731,15000,0.2,60,6,28/03/2023,101,1,0,54,casado,0,0,0,22266.011206886476,10198.248831168112,1,1,57593.81631461587,1,69,375
3732,50000,0.2,120,12,15/12/2022,101,0,0,26,soltero,1,0,0,53236.391175337296,30747.007023735703,1,0,,,,
3733,15000,0.3,120,6,30/03/2023,154,0,0,51,divorciado,1,0,0,33463.089300912805,16006.371155132554,2,0,,,,
3734,45000,0.2,120,6,17/02/2023,25,0,0,35,union libre,0,1,1,43233.99300616059,20445.092414725084,0,0,,,,
3735,34000,0.1,120,6,09/07/2022,135,1,0,57,union libre,1,1,1,32113.398043884357,15352.496258402736,1,0,,,,
3736,22000,0.4,60,6,17/07/2022,59,0,0,56,soltero,1,0,0,16526.237889385084,13046.249851517683,0,0,,,,
3737,22000,0.4,60,6,21/07/2022,54,0,0,25,casado,1,0,1,22187.934045884856,14710.155406827093,0,0,,,,
3738,50000,0.2,60,12,17/09/2022,42,0,0,33,casado,0,0,1,44912.24686,19768.893707811392,0,0,90359.88679361454,1,25,619
3739,60000,0.3,60,12,06/02/2023,41,0,0,39,union libre,1,0,1,5000,3793.6878930937546,1,0,,,,
3740,34000,0.1,60,24,22/11/2022,40,0,1,58,divorciado,1,0,1,37299.95614,28871.792258885558,3,0,,,,
3741,34000,0.3,120,6,10/01/2023,143,0,0,32,divorciado,1,0,0,27326.231291316955,19270.11458796343,1,0,,,,
3742,15000,0.1,120,6,10/11/2022,0,0,0,32,casado,1,0,0,18826.67395769836,11854.35800235429,1,0,98805.81033848303,2,89,546
3743,60000,0.1,60,24,22/06/2023,38,0,1,45,casado,1,0,1,26005.732514318726,12695.694602870166,1,0,92327.16561445815,2,4,473
3744,60000,0.3,120,12,10/11/2022,52,1,0,43,soltero,1,1,1,48736.26421256143,27139.092344540946,1,1,,,,
3745,50000,0.3,120,18,02/03/2023,44,1,0,50,soltero,1,1,1,5000,4410.528133585924,1,1,,,,
3746,22000,0.4,60,6,26/06/2023,0,1,0,31,soltero,1,1,1,5000,5000,3,0,72216.66140535782,0,39,489
3747,34000,0.2,80,24,18/08/2022,36,0,0,66,union libre,0,1,1,5000,3400.3365117397298,0,0,,,,
3748,22000,0.3,80,12,21/08/2022,34,0,0,23,divorciado,1,1,1,23429.635258047823,10449.784886073228,2,0,10126.505407475277,0,7,465
3749,45000,0.4,60,24,20/09/2022,20,0,0,36,divorciado,0,0,0,20630.80492141423,12632.66052415504,3,1,29308.298060796733,1,57,551
3750,34000,0.1,80,12,15/11/2022,58,0,0,39,casado,1,1,1,32408.326476746137,19346.159187316054,1,0,19343.04854385023,0,73,688
3751,15000,0.1,120,24,16/09/2022,39,0,0,62,casado,1,0,0,22807.831074475558,16103.777027940798,2,0,58277.99961644973,2,0,597
3752,34000,0.1,80,24,10/10/2022,66,0,1,24,casado,0,0,0,36764.27200335429,12781.25349805931,1,0,,,,
3753,34000,0.4,60,18,14/11/2022,31,0,0,63,casado,0,0,1,18184.03898,11831.186672780717,1,0,,,,
3754,60000,0.1,120,12,16/08/2022,154,0,0,49,union libre,0,0,1,61461.63381767493,28615.60987406622,0,1,,,,
3755,50000,0.1,60,18,07/08/2022,25,1,0,58,casado,1,0,1,28458.262503026657,12927.030072606101,0,1,,,,
3756,22000,0.3,60,24,05/01/2023,50,1,1,37,union libre,0,0,1,25267.255936826034,21821.128803075717,0,1,75821.64044702465,2,68,398
3757,60000,0.3,80,6,12/08/2022,0,1,0,56,divorciado,1,1,1,29424.617989125363,18318.664176707913,2,0,,,,
3758,15000,0.3,60,12,14/04/2023,16,0,0,31,casado,0,0,0,14310.72762,9517.519300845057,1,0,,,,
3759,15000,0.3,80,12,10/04/2023,167,0,0,55,divorciado,0,0,1,26298.78579337985,10025.583015305818,2,1,71854.11176606925,2,91,550
3760,45000,0.3,60,6,26/07/2022,23,0,0,28,soltero,0,0,1,26947.570657873035,21368.45105419096,0,1,,,,
3761,22000,0.2,120,24,02/06/2023,21,1,1,46,union libre,1,1,1,17576.15378152392,17064.25755091132,3,1,92008.35667504994,0,45,361
3762,34000,0.2,120,18,17/02/2023,34,0,0,33,casado,0,0,0,24793.321314940684,11022.512963979827,1,0,56872.13117413178,4,13,630
3763,45000,0.1,60,18,03/05/2023,35,0,1,28,soltero,1,0,0,42439.22148989249,28445.402865353073,0,0,27557.19288214187,0,12,518
3764,45000,0.2,60,18,29/10/2022,46,1,0,55,union libre,1,0,1,16641.305721522032,11040.33534118716,1,0,102324.25861178366,0,47,550
3765,50000,0.3,120,24,19/11/2022,95,0,1,46,divorciado,0,0,1,34493.66215709325,21617.82400507865,4,0,,,,
3766,60000,0.4,80,12,14/09/2022,23,1,0,64,casado,1,0,1,5000,5000,1,1,70963.44734941854,3,40,465
3767,45000,0.4,80,12,31/03/2023,130,0,0,18,casado,0,0,0,5000,2333.468649417378,1,0,,,,
3768,34000,0.4,120,24,05/04/2023,16,0,1,52,casado,0,0,0,15840.948129470411,12502.17165237792,1,0,8544.202383145906,2,2,548
3769,50000,0.2,120,12,04/06/2023,50,1,0,79,soltero,1,1,1,41707.76578,16513.989057003666,1,1,73621.83825165231,1,47,383
3770,60000,0.4,80,24,15/07/2022,27,1,1,42,divorciado,1,0,1,54195.62414291641,37042.57140093358,0,0,88513.57552933965,0,23,455
3771,50000,0.3,120,6,11/08/2022,144,0,0,62,casado,0,0,0,44745.15475662252,15003.170887834995,1,1,91462.57197164936,0,61,474
3772,60000,0.3,120,24,11/07/2022,100,0,0,36,divorciado,0,0,0,24084.773693572854,15286.620453015947,1,0,,,,
3773,34000,0.3,120,24,17/11/2022,47,0,1,23,union libre,1,0,0,36397.59032933151,15990.59254067319,2,0,51020.91654,0,10,411
3774,34000,0.1,60,6,10/02/2023,41,0,0,36,casado,0,0,0,48932.73863745747,22263.799136293826,0,0,86063.50173898322,2,0,711
3775,34000,0.4,120,18,10/08/2022,30,0,0,52,soltero,0,0,0,57816.17612760955,27110.078276773544,1,1,38609.633662490276,0,2,704
3776,15000,0.2,80,18,15/08/2022,38,0,0,29,soltero,1,0,0,12749.90059105807,5132.834673344744,2,0,86273.91814,2,7,750
3777,60000,0.2,60,6,19/10/2022,0,0,0,32,casado,0,0,0,33061.54838332581,25484.790113518175,1,0,85177.18341076167,4,20,497
3778,45000,0.4,60,18,16/12/2022,55,0,0,47,divorciado,0,0,0,25161.090660680893,18944.185753124773,1,0,62347.66947707668,3,39,589
3779,45000,0.3,60,24,05/07/2022,33,0,0,40,casado,1,0,0,38790.82906304256,28511.554753187156,2,0,37739.21585700271,2,3,556
3780,45000,0.3,120,18,20/06/2023,29,0,1,47,soltero,1,1,1,30784.19127363123,10873.677417729055,1,0,61164.51254,4,36,502
3781,15000,0.1,120,24,08/10/2022,92,0,1,42,divorciado,0,0,0,14995.150080697256,6248.815218695634,1,0,91060.31670552354,2,23,516
3782,22000,0.4,80,24,23/01/2023,45,0,1,45,divorciado,1,0,0,35922.34112014304,21772.99541642777,3,0,,,,
3783,34000,0.4,60,18,15/01/2023,155,1,0,43,union libre,1,0,0,9835.715303,9835.715303,4,0,99948.22010884833,2,93,644
3784,22000,0.1,120,24,04/06/2023,31,0,1,42,casado,1,0,0,29469.52828423625,17752.69996258368,0,1,,,,
3785,34000,0.1,120,12,03/07/2022,27,0,0,28,casado,0,0,0,30188.844017583622,13994.065235814303,3,0,,,,
3786,22000,0.2,60,18,07/07/2022,27,1,0,66,union libre,1,0,1,46060.68288804268,34646.30065,1,1,37315.45881,0,63,578
3787,15000,0.2,60,18,14/10/2022,30,0,0,32,soltero,1,1,1,34809.93891593239,12800.146259457239,1,0,51668.795904095416,0,43,455
3788,45000,0.1,80,18,16/10/2022,26,0,0,53,divorciado,1,0,0,28661.91408265443,21234.779278123835,3,0,46037.72555272576,1,33,573
3789,45000,0.3,120,18,10/08/2022,61,1,0,42,union libre,1,1,1,22831.95608321431,19339.475658632982,4,1,102506.9871467337,3,47,593
3790,34000,0.2,60,18,05/11/2022,33,0,0,42,union libre,1,0,1,16737.66287712109,13119.42081511723,0,0,15697.210233400092,2,171,334
3791,45000,0.1,120,18,18/08/2022,62,1,0,39,casado,0,1,1,13960.279420842184,8689.026473643975,1,1,72986.45585432908,0,57,475
3792,15000,0.3,80,12,17/09/2022,34,1,0,32,union libre,1,0,1,28907.446477232246,19574.108736750524,3,0,58631.62012282075,3,39,539
3793,34000,0.3,80,12,28/04/2023,47,0,0,19,casado,0,0,0,38832.04910845976,23006.416974358504,1,1,94069.13609280261,4,18,552
3794,60000,0.3,120,18,25/09/2022,152,0,0,27,soltero,1,0,1,22056.479319002632,8766.552724947807,0,0,79896.99955667772,2,8,537
3795,60000,0.3,120,12,04/05/2023,55,1,0,42,union libre,1,0,1,24184.97599262224,16504.391305782512,4,0,63006.34747973517,0,40,620
3796,50000,0.2,60,18,25/07/2022,153,0,0,42,divorciado,1,0,0,40204.74154717999,25058.36049521809,0,0,65858.27987816592,3,39,601
3797,45000,0.2,120,18,21/09/2022,55,0,0,52,casado,1,0,0,16423.214703737096,7628.269092769586,2,0,75831.16496331744,4,8,361
3798,34000,0.4,80,24,02/11/2022,49,1,1,47,soltero,1,0,1,5000,5000,1,0,,,,
3799,60000,0.3,120,18,16/04/2023,30,1,1,38,divorciado,1,1,1,13417.745184760104,7689.455975594616,1,1,,,,
3800,45000,0.3,120,18,23/12/2022,43,0,0,22,divorciado,1,0,0,64942.95131237888,50552.42327001878,0,0,18251.528932469948,0,58,610
3801,15000,0.4,120,24,10/10/2022,22,1,1,58,soltero,1,0,1,5000,5000,0,0,,,,
3802,45000,0.2,80,6,12/10/2022,136,0,0,56,soltero,1,0,0,34876.92443219074,23706.702303981212,0,0,48815.09893234716,3,54,645
3803,15000,0.4,80,24,20/11/2022,54,0,1,55,casado,1,0,0,24704.04676968683,7680.227759324424,2,1,,,,
3804,15000,0.1,60,12,15/04/2023,177,0,0,48,casado,1,0,0,15936.995396827664,9755.904282089232,2,0,,,,
3805,22000,0.4,80,12,01/07/2023,50,1,0,56,divorciado,1,1,1,20758.651091709144,10333.397699901325,2,1,99609.72318412941,1,49,512
3806,22000,0.3,80,6,28/02/2023,28,0,0,60,viudo,0,0,0,8837.913966714863,5575.475495986041,2,0,,,,
3807,45000,0.2,120,24,28/04/2023,51,0,1,43,divorciado,1,0,0,51652.90532665134,31538.11448223704,0,0,86019.43525345597,2,91,655
3808,45000,0.3,120,24,22/07/2022,15,0,0,47,divorciado,1,0,1,14409.848773308157,10461.012417034157,4,0,78735.76535192924,0,40,678
3809,45000,0.2,120,18,16/03/2023,46,1,0,47,divorciado,1,0,1,5316.990827767848,5291.167619274342,0,1,,,,
3810,34000,0.2,120,6,28/05/2023,32,1,0,33,casado,1,0,0,30002.80926,12294.808036654615,1,0,47526.47430982682,2,52,431
3811,34000,0.4,60,24,28/10/2022,38,0,1,31,casado,1,0,1,41287.77907074026,31257.137738138725,2,1,76780.90203999271,2,24,412
3812,45000,0.2,60,24,29/10/2022,172,0,1,39,casado,0,1,1,33499.566412377775,25269.326414082774,0,0,,,,
3813,34000,0.3,60,24,18/08/2022,52,1,0,46,divorciado,1,0,1,14456.975440790047,10082.267726932883,0,0,,,,
3814,60000,0.4,120,18,09/02/2023,163,0,0,63,casado,0,1,1,6098.362044989037,2067.6132408607305,3,0,,,,
3815,50000,0.2,60,18,26/01/2023,46,1,0,47,divorciado,1,0,1,10121.158130309923,8153.358879085155,1,1,67048.09618364618,2,29,618
3816,15000,0.4,60,12,02/10/2022,177,0,0,54,casado,0,0,1,17249.404732003044,9694.288109,2,0,,,,
3817,45000,0.2,80,24,05/02/2023,22,0,1,34,soltero,0,0,0,66180.78941825657,47045.45702900053,3,0,,,,
3818,34000,0.4,120,24,21/10/2022,171,0,1,36,casado,1,0,0,31995.25792874984,21070.500215412692,4,0,50425.316470084916,0,3,619
3819,50000,0.2,60,24,21/10/2022,0,0,1,24,divorciado,1,0,0,10662.147188631989,3576.1085616792457,0,0,77072.92496612166,0,35,422
3820,15000,0.3,80,12,25/10/2022,32,0,0,31,soltero,0,1,1,25016.667099717695,16327.59823256495,0,0,,,,
3821,50000,0.1,80,24,21/02/2023,0,0,1,46,divorciado,0,0,0,41369.43453879551,15218.562890506635,2,0,58433.72767096431,1,25,688
3822,45000,0.1,60,6,03/08/2022,35,0,0,40,casado,1,0,0,47437.133516273316,16353.28830144107,0,1,30852.816772372506,3,121,616
3823,45000,0.3,60,18,13/06/2023,37,0,1,51,union libre,0,0,0,25359.82856914032,12662.252830554873,1,0,,,,
3824,22000,0.3,120,12,22/12/2022,161,0,0,42,casado,0,0,1,28220.689297621822,9557.833944991866,1,1,,,,
3825,15000,0.1,80,6,16/03/2023,53,1,0,44,casado,1,0,1,25285.71199374456,22016.04206921826,1,1,21412.682791753497,1,80,520
3826,22000,0.1,120,24,19/04/2023,68,1,1,73,soltero,1,1,1,5000,4177.822962516706,2,1,,,,
3827,45000,0.4,60,24,04/05/2023,150,0,1,38,casado,0,0,0,35208.77876222804,20896.476311520644,3,1,28585.965857337553,0,79,440
3828,60000,0.3,80,24,30/06/2023,44,0,1,53,casado,1,1,1,34285.06368711477,20174.437569723967,0,0,,,,
3829,15000,0.3,80,24,07/11/2022,32,0,1,35,casado,0,0,0,38003.95446891895,29987.206233699617,1,0,,,,
3830,22000,0.2,80,12,27/04/2023,127,1,0,58,casado,1,0,1,18752.30413222603,16151.207284282567,1,0,48174.699247437165,0,95,445
3831,34000,0.1,60,6,08/04/2023,167,0,0,51,casado,1,0,0,6531.511968884337,4732.4986302013795,1,0,,,,
3832,22000,0.2,60,18,03/11/2022,28,0,0,42,casado,0,0,0,33416.36700979823,16428.642677984946,0,1,76744.10908155108,0,14,701
3833,45000,0.1,60,18,24/01/2023,112,0,0,18,divorciado,1,1,1,16859.578958465707,6281.033616296465,1,0,,,,
3834,50000,0.3,80,24,03/01/2023,29,0,1,40,casado,0,0,0,55888.41327854557,33305.77780458837,4,0,,,,
3835,60000,0.3,80,6,02/05/2023,125,0,0,54,soltero,0,1,1,56317.31229170908,29293.902642029338,2,0,,,,
3836,60000,0.4,120,6,17/07/2022,48,0,0,46,union libre,0,0,1,12827.713566407434,5294.8097192921805,0,0,60799.10752299226,5,22,712
3837,15000,0.2,80,24,02/02/2023,147,0,1,45,soltero,0,1,1,17174.528649082633,5991.266610895565,2,0,75531.25998813276,0,7,569
3838,15000,0.3,80,18,05/05/2023,13,1,1,31,divorciado,1,0,1,5000,5000,0,1,21906.503879075703,0,16,584
3839,60000,0.3,60,12,09/01/2023,34,0,0,31,soltero,0,0,0,41031.68540640463,25662.60539262807,2,0,,,,
3840,45000,0.4,60,18,04/02/2023,120,0,0,44,divorciado,1,0,1,21403.529307399232,13113.833395656691,3,0,19983.67554172979,2,32,680
3841,45000,0.2,80,18,31/10/2022,45,0,0,44,divorciado,1,0,1,34059.37910904751,23397.455592457463,1,0,,,,
3842,22000,0.2,120,12,27/01/2023,33,1,0,66,casado,1,0,0,8747.470986200751,7361.827827109495,0,0,21441.97195309114,0,83,464
3843,34000,0.3,120,6,02/05/2023,49,0,0,38,casado,0,0,0,5968.043120922492,2750.1923635518106,1,0,,,,
3844,60000,0.3,60,18,08/08/2022,35,0,0,44,soltero,0,1,1,33159.49132186726,18879.363298389584,0,0,,,,
3845,34000,0.2,80,12,06/08/2022,35,1,0,47,divorciado,1,0,1,38951.68065759966,31692.566536960974,2,1,22361.71098821493,2,50,579
3846,50000,0.2,80,12,03/01/2023,125,0,0,28,union libre,1,0,0,29579.938240822918,9540.869137574644,0,0,49813.913244036106,4,49,485
3847,45000,0.3,80,18,23/04/2023,114,0,1,18,union libre,1,0,1,14595.933386140206,8236.965439593938,0,0,94412.40367992618,1,80,483
3848,50000,0.2,60,6,24/09/2022,0,0,0,45,casado,1,0,1,27777.264746028468,12906.21305078814,1,0,,,,
3849,50000,0.1,120,24,03/09/2022,54,0,1,42,casado,0,0,0,37699.41996739032,13295.64744,3,0,,,,
3850,50000,0.3,60,18,09/04/2023,29,1,1,40,casado,0,1,1,20961.56236854728,13353.155799678412,1,0,,,,
3851,45000,0.4,60,18,14/10/2022,141,0,0,20,divorciado,0,0,0,13521.56228,8391.239043100411,1,0,5360.601933167764,0,18,679
3852,34000,0.4,80,18,23/11/2022,10,1,0,52,soltero,1,0,1,51130.930576982224,31723.07764904267,0,1,,,,
3853,60000,0.1,80,12,07/06/2023,100,0,0,36,casado,0,0,0,7311.783664,2300.2011184121484,1,0,16918.328842616815,0,25,602
3854,50000,0.4,120,24,31/03/2023,40,0,1,46,casado,0,0,0,64119.064530685544,37801.954397395064,1,0,76734.07941190402,4,35,570
3855,60000,0.1,120,6,16/12/2022,96,0,0,62,union libre,0,0,1,28607.85901494194,11900.906308719075,4,0,,,,
3856,45000,0.4,60,24,31/08/2022,42,1,0,24,divorciado,0,1,1,31127.10857847829,18810.72147642616,0,0,,,,
